nan 
nan 
64.25 
nan 
56.89 
nan 
60.11 
nan 
75.64 
58.08 
64.16 
nan 
nan 
nan 
nan 
nan 
60.94 
73.34 
nan 
nan 
nan 
nan 
nan 
nan 
nan 
nan 
71.9 
nan 
nan 
nan 
nan 
51.94 
nan 
nan 
nan 
nan 
nan 
nan 
nan 
nan 
66.53 
nan 
nan 
62.76 
nan 
51.66 
nan 
49.5 
58.75 
nan 
nan 
43.66 
85.75 
75.99 
nan 
nan 
nan 
nan 
nan 
51.77 
nan 
nan 
nan 
nan 
nan 
72.19 
nan 
nan 
nan 
nan 
nan 
nan 
79.94 
nan 
72.55 
48.21 
74.49 
nan 
57.35 
nan 
nan 
nan 
nan 
nan 
nan 
nan 
78.32 
nan 
nan 
nan 
71.17 
nan 
66.81 
nan 
nan 
nan 
nan 
70.05 
nan 
nan 
nan 
